Id,BuiltArea,LotArea,Bedrooms,Bathrooms,Floors,Age,DistanceToCityCenter,SchoolRating,CrimeIndex,HasParking,HasGym,HasSwimmingPool,FurnishingType,SalePrice
1364,1013.46553,2546.569923,4,4,2,27,1.4818428,4,30.11548435,0,0,1,Unfurnished,129.5910054
1365,2098.285751,3112.204262,2,1,1,19,8.239771558,6,55.10364065,0,0,1,Semi-Furnished,140.917579
1366,1420.735213,3429.877132,2,3,3,37,6.958045869,,84.11421192,1,1,0,Unfurnished,99.84596303
1367,1486.34773,1802.931775,3,2,2,15,11.13216363,,56.60943863,0,0,0,Fully-Furnished,100.8050377
1368,1033.36602,500,4,2,2,3,7.42651894,1,49.30677365,1,1,0,Unfurnished,104.512488
1369,1278.358874,1343.296862,1,1,1,7,3.225124871,8,52.23020694,0,0,1,Semi-Furnished,98.172739
1370,1057.598643,1658.556644,3,4,3,19,14.68287318,10,58.84463132,0,1,1,Semi-Furnished,97.66799011
1371,1413.52697,1792.848963,3,4,1,25,9.742499518,2,73.43917638,1,0,1,Fully-Furnished,117.2767325
1372,2355.85424,1849.712479,2,3,3,31,6.983565154,4,44.45421003,0,0,1,Fully-Furnished,123.4962982
1373,814.0494285,2895.115678,5,1,1,12,8.658554126,3,52.77462063,0,1,0,Fully-Furnished,111.4198402
1374,693.2193011,3019.542741,1,4,3,4,9.896167826,6,50.07241972,1,0,0,Fully-Furnished,106.8390584
1375,2235.585164,1862.661077,4,2,3,12,2.284573544,1,43.16579479,0,0,0,Semi-Furnished,116.8014977
1376,1395.338161,2878.787901,3,1,1,10,8.63077688,9,52.94260329,0,0,0,Semi-Furnished,109.3300509
1377,1165.463631,2286.129093,1,2,3,36,6.199506107,5,72.95962034,0,0,0,Semi-Furnished,51.61358015
1378,2019.952344,2051.604778,2,1,1,31,10.02919994,5,40.21954231,0,1,0,Unfurnished,122.7233002
1379,1197.19223,2725.235326,3,3,1,17,5.039272302,4,55.52646846,0,0,0,Unfurnished,118.6175025
1380,2413.004857,2057.801639,3,4,3,28,5.58119258,4,56.03789721,1,1,0,Fully-Furnished,151.0252111
1381,1838.962936,3646.248942,2,4,3,14,14.65148439,1,49.85282613,1,1,1,Fully-Furnished,141.1233444
1382,1256.044296,849.2710666,2,4,1,19,12.92364836,9,56.45589341,1,0,1,Fully-Furnished,104.7176341
1383,2578.654107,1587.863281,2,2,2,35,0.5,9,55.80114543,0,0,0,Semi-Furnished,144.8774864
1384,1197.142538,1898.784882,1,4,1,4,12.62704793,4,36.2849461,1,1,0,Unfurnished,116.7260001
1385,1871.047686,2351.562152,1,1,2,39,7.705391895,10,49.09824037,0,0,0,Fully-Furnished,115.4950143
1386,1649.64629,3014.36839,1,2,2,36,5.167271748,10,49.77140119,1,0,1,Fully-Furnished,129.7546184
1387,2150.870645,1980.481146,5,3,1,32,3.971301057,4,34.26472457,1,1,0,Semi-Furnished,135.0673976
1388,2280.755598,862.2162804,3,2,1,17,4.203529487,7,50.8843307,0,1,0,Unfurnished,92.80849006
1389,1516.002075,2674.011117,1,3,1,18,5.280256221,4,49.58629356,1,0,0,Fully-Furnished,98.34208931
1390,1123.291065,2603.967013,5,2,2,31,3.491469665,1,80.34954374,0,0,0,Fully-Furnished,102.1893726
1391,1729.986071,500,3,4,1,21,2.581601356,9,37.63029786,0,0,0,Fully-Furnished,127.6465621
1392,1161.142315,1996.956693,1,3,1,0,3.838479397,2,65.00524334,0,0,0,Fully-Furnished,109.7143275
1393,2506.693624,727.8865355,2,4,3,24,9.29357542,5,57.09949089,0,1,1,Unfurnished,126.5776566
1394,1568.267666,1468.279122,4,2,3,19,8.200360594,4,65.49462587,1,1,1,Unfurnished,104.0800973
1395,1317.339224,1277.752858,1,3,3,34,10.22342581,8,37.98154956,0,0,1,Fully-Furnished,100.9020386
1396,1592.340153,2647.411759,4,1,1,5,7.734520643,6,21.76054499,0,1,1,Semi-Furnished,141.8822643
1397,826.4368552,2093.464139,1,1,1,5,2.773282677,7,48.38963299,0,1,1,Fully-Furnished,94.51207887
1398,1014.192981,,2,2,1,36,9.977763694,2,61.55894226,0,1,1,Semi-Furnished,69.97255164
1399,2100.206954,2704.05277,4,3,2,2,3.981242885,4,45.17720618,1,0,0,Fully-Furnished,165.9469071
1400,1171.552861,852.9553409,5,1,2,36,10.58645721,4,47.78864384,0,1,1,Fully-Furnished,55.3573003
1401,976.5445087,2264.091032,2,4,3,30,3.336319988,2,79.63156725,1,0,0,Semi-Furnished,92.83509819
1402,1768.326376,1348.791465,4,4,2,34,5.250093494,10,39.08745601,1,1,1,Fully-Furnished,152.8594918
1403,2092.852077,1707.458334,4,2,2,14,6.554433438,,63.88127018,0,1,0,Unfurnished,141.6807193
1404,1859.476655,2403.416598,2,4,2,16,10.6976192,9,35.2872061,1,0,1,Semi-Furnished,142.2047746
1405,1998.023843,2417.159519,2,4,3,14,8.703989009,8,67.25243552,0,0,0,Unfurnished,118.8423264
1406,1121.602456,,2,4,3,4,8.080005289,1,48.95282826,0,0,1,Semi-Furnished,101.3912749
1407,789.0946666,1934.19704,3,1,2,21,15.54267514,8,57.32500766,0,0,1,Unfurnished,94.84368314
1408,2250.666826,2245.16069,5,3,1,10,0.652067355,,40.36183736,1,0,0,Fully-Furnished,153.9696078
1409,1338.660081,1649.810142,1,2,3,27,3.846489429,8,51.41269855,0,0,1,Fully-Furnished,112.767786
1410,1374.583492,2145.591906,4,3,2,13,3.675246088,10,52.53136547,1,0,1,Semi-Furnished,153.0992426
1411,2164.097071,2351.588838,1,3,1,38,0.91739076,1,28.7957313,0,1,1,Unfurnished,122.4352902
1412,1778.115005,1921.352122,2,3,1,2,5.121921948,8,42.60036052,0,1,0,Fully-Furnished,127.0446096
1413,1727.943886,556.9996127,5,1,3,10,10.75107666,5,54.00788773,0,1,0,Unfurnished,115.6467496
1414,2582.501172,2265.176717,5,4,1,29,5.633410406,9,38.69353291,1,0,0,Unfurnished,158.5250842
1415,1178.240885,2291.649182,3,2,3,37,6.667988112,9,52.63043087,0,1,0,Semi-Furnished,113.2214147
1416,1963.920064,,2,3,2,4,1.109780688,6,47.22306863,1,0,1,Fully-Furnished,134.9956707
1417,1528.506562,972.4903711,4,4,3,21,4.813897699,3,58.91537654,0,1,0,Semi-Furnished,85.64219506
1418,1634.296139,3180.70332,3,1,1,12,6.153205138,7,47.47289023,1,0,1,Semi-Furnished,149.5595935
1419,2264.234213,2393.156409,2,3,3,20,10.56960169,3,85.71316138,0,0,1,Fully-Furnished,154.5439274
1420,1753.917878,1816.735175,3,4,3,36,1.300334408,7,20.45882316,0,0,1,Unfurnished,135.796584
1421,1769.14804,1090.373693,1,1,2,24,6.179965017,8,38.10467487,1,1,1,Semi-Furnished,123.2705073
1422,2036.253669,,2,4,1,20,12.34727212,5,60.17140974,0,1,0,Fully-Furnished,119.5332398
1423,1317.523635,3042.072317,4,2,3,27,6.219666858,5,52.78403952,0,1,1,Unfurnished,154.2389941
1424,1080.395166,2110.129553,4,4,2,3,0.5,4,56.54458281,0,0,1,Unfurnished,119.1373227
1425,977.595403,,2,4,2,28,13.11670311,3,10,1,1,1,Unfurnished,61.99927818
1426,516.8217053,2407.751385,3,2,2,34,10.93958777,8,47.26883126,1,1,0,Semi-Furnished,107.2754203
1427,2528.103565,1348.48145,5,2,2,22,11.4775887,6,50.09282676,1,1,1,Semi-Furnished,123.7616924
1428,948.3958171,3200.674424,2,4,2,6,1.024865413,6,59.12608019,1,1,1,Fully-Furnished,136.3253139
1429,1389.373188,3082.240428,4,2,3,8,14.0498229,2,55.33357681,0,0,1,Unfurnished,108.9861757
1430,1361.59335,1626.740743,1,4,3,22,4.90689566,4,50.19561536,0,0,1,Unfurnished,92.66648225
1431,1653.703349,1497.063802,4,3,1,2,5.962244223,5,48.46914833,1,0,1,Fully-Furnished,141.2287143
1432,1907.868606,500,5,4,3,8,5.188891336,10,31.10648961,0,1,0,Unfurnished,141.0005468
1433,1930.236744,814.7353828,4,1,1,3,11.78774873,5,55.1754223,1,0,0,Unfurnished,90.83249763
1434,1208.461281,928.42418,5,2,1,24,7.28080659,3,48.15463642,0,0,1,Fully-Furnished,103.6342032
1435,1416.439143,2108.152273,2,3,1,5,9.92696413,10,43.5226847,1,0,1,Fully-Furnished,123.4173093
1436,1641.289975,1739.013036,4,2,3,17,8.303604092,5,49.80313942,1,1,1,Semi-Furnished,154.9875486
1437,1375.654437,923.7316101,3,2,2,6,7.619831985,5,44.60367334,1,0,0,Semi-Furnished,89.90735117
1438,2303.672788,,3,2,1,34,4.212863745,2,28.29325099,0,1,1,Semi-Furnished,124.9910734
1439,1745.487476,2404.269718,4,1,2,30,15.24856235,5,59.85367068,1,0,1,Fully-Furnished,107.8112305
1440,1867.438893,2422.27148,4,1,1,37,2.146425486,3,78.0776866,1,1,1,Semi-Furnished,114.7578852
1441,1831.440634,500,1,4,3,31,9.649015896,3,54.1586913,0,0,1,Unfurnished,97.69273554
1442,2086.736929,1897.389216,4,1,1,34,9.506626368,5,54.43062095,0,1,1,Semi-Furnished,110.8896278
1443,1590.510779,893.3273784,1,2,3,27,12.61742514,9,72.49344362,0,1,1,Semi-Furnished,89.70626141
1444,851.584026,2721.382958,1,3,2,4,13.55236013,2,78.54753786,1,1,0,Semi-Furnished,104.7976865
1445,1699.843976,2627.317133,1,3,3,29,7.450445602,9,47.36382212,0,1,1,Fully-Furnished,163.9779503
1446,1174.321553,1281.578219,1,3,2,21,10.12157722,3,39.16676755,1,1,1,Unfurnished,84.35987529
1447,1235.691659,1387.163838,2,2,3,16,15.05949484,7,56.54700238,0,0,1,Fully-Furnished,80.69118238
1448,1793.182009,1630.98636,3,1,1,9,7.739292932,1,52.36275553,1,1,0,Unfurnished,101.6911276
1449,2119.141536,500,1,3,1,6,3.7342661,1,64.49303322,1,0,1,Semi-Furnished,118.8121628
1450,1510.635788,,3,2,3,3,6.462127549,8,50.05599881,1,1,0,Semi-Furnished,127.2975897
1451,1654.416506,1781.724363,1,2,2,26,2.781416006,9,51.15123815,0,0,0,Unfurnished,94.66597395
1452,2351.107472,2776.140066,3,3,2,6,9.487267244,3,35.59501465,1,0,0,Fully-Furnished,154.0297452
1453,1620.37659,1121.272626,4,3,2,22,12.25782483,6,65.32007496,1,0,1,Fully-Furnished,113.4741166
1454,2800.841557,1504.701641,4,4,3,10,7.515834032,3,40.4695635,1,1,1,Semi-Furnished,163.171806
1455,1782.754823,794.7797936,3,4,3,7,1.516159802,6,32.09899981,0,0,0,Unfurnished,119.9084417
1456,619.6186204,1196.567549,1,2,3,7,12.08660334,7,10.21225047,0,1,1,Unfurnished,91.32231136
1457,1876.670811,1054.414403,2,4,3,36,0.894804154,5,48.48226554,0,1,1,Unfurnished,119.3874657
1458,1690.579192,2796.778943,3,4,2,4,1.816180888,3,39.34431577,1,0,1,Unfurnished,157.1619592
1459,2144.876377,1441.390521,5,3,2,6,7.28664645,8,46.49448311,1,1,0,Semi-Furnished,133.1492132
1460,1836.590676,2099.340548,2,4,3,21,9.007140983,5,42.66899018,0,0,0,Fully-Furnished,102.5887285
1461,1430.772008,1695.389277,5,2,3,35,9.688989995,1,44.5204551,1,1,1,Semi-Furnished,94.14339826
1462,887.8508819,984.4277872,3,3,2,1,7.735441792,9,37.64783008,0,0,1,Unfurnished,64.04964943
1463,1395.488371,1865.359661,1,4,2,23,15.04017506,3,38.78128061,0,1,1,Fully-Furnished,82.61629344
1464,1074.739773,2479.282665,5,4,1,1,8.260673364,2,35.76318311,0,0,0,Semi-Furnished,123.4563547
1465,1209.738275,1033.792486,3,4,3,11,12.13867241,3,47.04957696,0,1,1,Unfurnished,108.0631046
1466,1794.289202,2647.290233,2,1,1,25,11.14781826,7,32.82216398,0,1,0,Semi-Furnished,98.76349867
1467,2334.952252,1320.223263,1,4,2,37,2.828505071,10,68.86722695,0,0,0,Unfurnished,97.20970778
1468,1697.335765,1613.612859,5,4,2,5,7.321078051,8,49.86417485,0,1,0,Semi-Furnished,132.7838139
1469,902.058469,2424.546498,3,2,3,22,16.49328205,2,26.96870422,1,1,1,Semi-Furnished,107.8393106
1470,1722.301334,1469.251074,1,4,1,1,5.982596584,7,53.29667891,1,1,1,Semi-Furnished,122.0109053
1471,2098.315743,2030.059887,1,1,2,25,5.301517903,5,36.52802565,0,1,0,Unfurnished,112.5964462
1472,1195.108548,1748.247337,4,3,1,13,8.682302326,9,65.67412963,1,0,1,Fully-Furnished,125.4697399
1473,1432.991417,2103.494405,1,4,1,17,6.125920283,7,40.80207495,0,1,1,Fully-Furnished,148.3227817
1474,1507.344097,500,3,4,1,37,4.825181682,1,70.90039912,1,0,1,Unfurnished,74.70390864
1475,1107.550843,536.2545478,2,2,1,31,6.066866423,1,64.99569478,0,0,0,Fully-Furnished,62.07815192
1476,1824.140217,2492.773605,4,4,1,13,13.72803869,6,100,1,1,1,Fully-Furnished,136.7238505
1477,1439.525926,2829.745125,3,4,3,29,7.453525234,9,51.4619032,0,1,1,Semi-Furnished,153.5100856
1478,1709.766222,1271.610637,3,4,3,12,2.687699869,1,60.34264304,1,0,0,Semi-Furnished,96.09435434
1479,1056.253911,1804.777318,3,4,1,39,1.953013848,3,50.18900317,0,0,0,Unfurnished,86.07087146
1480,1281.27085,2235.775402,5,3,3,30,16.82721973,5,51.27578491,0,1,0,Unfurnished,89.91512584
1481,1861.190679,2554.574081,5,2,2,36,7.106662522,4,68.49470092,1,1,1,Semi-Furnished,133.7177223
1482,1313.583424,500,2,3,1,37,9.738314004,1,61.58825447,0,1,1,Unfurnished,81.9669713
1483,2363.481926,1291.167802,3,1,3,21,4.914491095,10,48.61857011,0,0,1,Unfurnished,136.7674402
1484,1300.181907,1733.936496,5,4,3,27,9.283943877,4,69.81286587,0,0,0,Fully-Furnished,84.92767506
1485,1612.342363,,5,1,2,18,13.83731861,4,65.01916141,1,1,1,Unfurnished,139.221514
1486,1966.295416,3998.744387,5,3,2,15,5.390947265,10,73.34836758,1,0,0,Unfurnished,177.8929156
1487,790.8171335,1817.595419,2,1,2,4,9.83434712,4,68.30469803,1,1,1,Semi-Furnished,99.53489113
1488,619.595594,874.4180303,2,4,2,1,2.377014896,3,44.6983881,1,0,1,Unfurnished,74.3062345
1489,737.1718427,2321.814462,3,1,1,9,16.09146447,7,43.09238492,1,0,1,Semi-Furnished,102.1339845
1490,2131.292052,3056.796632,4,3,3,18,9.074143721,1,43.61777405,0,0,1,Unfurnished,137.1968675
1491,1224.070927,2086.411297,3,4,3,19,6.348824623,2,61.71314042,0,1,1,Fully-Furnished,98.97658468
1492,2779.099643,1274.681164,5,2,2,28,6.808503507,1,70.14348974,1,0,0,Semi-Furnished,118.130723
1493,1217.876201,2766.395153,5,3,3,24,5.959847302,4,65.87494976,1,0,1,Unfurnished,134.2910517
1494,1592.275652,2530.836495,1,4,3,16,6.164379344,5,28.57890184,1,1,1,Unfurnished,148.3858887
1495,2271.054976,1179.135325,3,2,3,12,0.5,10,39.28218966,0,1,0,Fully-Furnished,144.3947663
1496,2503.046444,2305.140494,5,1,2,15,7.608137072,5,60.24875832,0,0,1,Unfurnished,118.3572441
1497,2530.751788,2797.812454,5,1,3,34,7.440485278,,68.43478118,1,0,0,Fully-Furnished,158.9119666
1498,2104.183115,2945.512034,4,1,3,35,9.954646149,3,54.62162182,1,1,1,Semi-Furnished,154.4977244
1499,2012.031263,1946.84082,1,4,3,38,5.907425014,4,72.91991461,1,1,0,Semi-Furnished,111.762961
1500,1796.263475,1713.536443,3,1,1,2,4.915854743,,21.64066782,0,0,0,Unfurnished,146.5308024
1501,1889.180538,2981.819058,2,1,1,8,7.968900222,6,46.85977619,1,1,0,Semi-Furnished,125.7075558
1502,1224.407142,1031.871598,3,2,3,39,1.550527528,6,71.25709099,1,1,1,Fully-Furnished,99.42275123
1503,1090.900558,2350.863433,3,2,3,28,8.57369275,2,55.08709998,0,1,0,Fully-Furnished,95.44241921
1504,1498.312771,903.9786981,4,2,3,4,0.552722962,2,37.92433861,1,1,1,Unfurnished,126.1878183
1505,1414.907689,2852.301018,3,4,3,2,12.4832746,9,61.8476153,1,0,1,Fully-Furnished,121.1029153
1506,1273.385975,1793.563588,4,3,3,9,10.73707982,2,52.06122007,1,1,0,Fully-Furnished,84.65993215
1507,1848.193724,3014.866589,4,1,3,30,4.295256494,2,43.07045701,0,1,0,Fully-Furnished,129.3287963
1508,1977.652604,2393.130205,5,1,1,10,10.64455205,3,26.4257011,0,1,1,Unfurnished,125.1932495
1509,1544.203443,1021.423816,2,4,2,16,8.446056897,9,60.44371112,0,0,0,Semi-Furnished,103.9427983
1510,2238.765041,3139.702186,4,1,3,39,3.963959076,6,33.69923534,0,1,0,Fully-Furnished,150.5073862
1511,929.1554429,3240.996213,1,4,3,7,0.5,6,82.13273937,1,0,1,Semi-Furnished,154.2444679
1512,1403.17027,2705.829194,1,4,3,1,9.265742734,10,23.2630563,0,1,0,Semi-Furnished,157.5465073
1513,1141.58884,1390.729708,2,4,2,3,4.822872611,,50.82211811,0,0,0,Unfurnished,99.5820488
1514,566.7316915,,4,3,3,15,12.37987828,7,61.27324094,0,0,0,Unfurnished,102.8856506
1515,1458.659657,2116.341774,2,4,3,20,8.056134936,4,34.74452222,0,1,0,Semi-Furnished,117.3915098
1516,1439.126246,1437.031681,5,3,2,4,5.201669214,10,39.35703714,1,0,1,Unfurnished,133.0571965
1517,2256.724872,3353.877258,1,3,3,34,15.19135493,10,62.7531693,0,1,0,Semi-Furnished,168.4675303
1518,1815.405842,2115.461177,3,1,2,13,10.30578597,3,35.73931788,0,0,1,Fully-Furnished,103.4299955
1519,987.9065878,500,1,2,2,14,0.5,7,78.80949414,0,0,1,Semi-Furnished,57.18008031
1520,2427.046283,2271.48465,4,3,3,5,6.054432925,10,50.83454379,0,0,1,Semi-Furnished,165.3329943
1521,2110.516848,1721.474083,2,3,1,15,2.463644032,1,43.70742717,0,1,0,Fully-Furnished,127.8759814
1522,1791.048852,1940.058755,1,2,1,22,4.800808249,6,74.33198975,1,0,1,Unfurnished,127.1866128
1523,1386.757951,1705.104507,3,3,3,30,7.421070404,2,34.12127152,0,0,1,Semi-Furnished,83.09691246
1524,1020.280382,2645.637133,3,2,2,11,9.416194034,2,75.94641115,0,0,0,Unfurnished,91.22452134
1525,1313.896612,2895.750223,2,1,2,18,9.045462968,8,35.26431933,1,1,1,Fully-Furnished,111.8974228
1526,2044.37431,2226.44253,2,4,2,11,12.31149231,3,68.8923218,0,1,0,Semi-Furnished,121.3785185
1527,2442.293153,1728.55105,1,2,3,12,10.54639351,9,77.96614309,1,0,0,Semi-Furnished,154.0431693
1528,2271.621764,1966.930236,4,4,1,1,10.29898772,4,48.4402638,1,0,1,Semi-Furnished,153.1354654
1529,1255.575289,2015.679693,5,2,2,19,8.805969293,6,48.39244844,1,1,0,Semi-Furnished,98.63114603
1530,940.1912834,1358.055968,3,4,2,30,13.14719541,1,45.72380668,1,1,1,Unfurnished,55.76170564
1531,1570.443123,2463.142919,2,1,3,8,6.734893827,10,38.27148832,1,0,0,Unfurnished,123.936653
1532,615.7803172,2368.033859,5,3,1,20,6.838786925,10,51.2719478,1,1,1,Fully-Furnished,118.6073464
1533,1661.583857,3232.352992,5,1,1,7,0.5,3,63.60114307,0,1,1,Unfurnished,150.423228
1534,1426.198707,3004.279824,5,3,3,38,12.22465618,4,58.81991494,1,1,0,Semi-Furnished,99.42882199
1535,1266.981749,1451.460066,4,4,1,36,7.692296977,5,57.62960748,0,0,1,Fully-Furnished,96.42430051
1536,702.6484664,,2,4,3,28,19.73442282,1,38.99748368,1,0,1,Semi-Furnished,59.12211508
1537,1756.800053,1239.237294,3,3,2,18,6.377869233,4,33.83526696,0,0,0,Semi-Furnished,106.5600984
1538,1233.64958,2556.745681,2,2,3,34,8.354312518,5,76.5175697,1,0,0,Fully-Furnished,94.46574582
1539,915.0415821,1586.708641,1,1,2,37,10.18601981,4,29.97529948,0,0,0,Semi-Furnished,71.70044002
1540,400,1181.397421,3,2,3,25,3.592400108,10,47.72197097,1,1,1,Semi-Furnished,110.1133515
1541,1486.242547,2224.036274,2,4,2,10,9.434190856,10,61.28463556,0,1,0,Fully-Furnished,89.61533202
1542,2386.125798,500,3,1,2,35,8.138645728,7,72.8169662,0,0,1,Unfurnished,115.5980874
1543,2330.629607,599.2195405,1,1,3,34,6.785247241,8,50.3216633,0,1,0,Fully-Furnished,122.2974731
1544,1271.451872,1858.006493,3,2,2,3,12.69041583,,54.11532078,1,1,1,Fully-Furnished,130.1200399
1545,1198.89397,2065.953413,5,3,1,2,4.385005128,3,42.91191552,0,1,0,Fully-Furnished,109.8491427
1546,1734.387128,1704.544984,4,3,3,11,9.099608452,5,75.96243425,1,1,1,Unfurnished,147.5824263
1547,1000.80728,736.450961,1,1,1,31,13.81865717,10,70.58449795,0,0,0,Fully-Furnished,44.40891816
1548,1650.89595,1345.686526,3,3,2,25,5.173512976,8,34.99302746,1,1,0,Unfurnished,102.1063147
1549,1883.040139,2312.967462,1,4,2,12,6.812456069,7,59.84452924,1,0,0,Semi-Furnished,131.6608972
1550,2113.466612,2465.425417,5,2,2,37,17.38121825,9,48.25999853,0,1,0,Fully-Furnished,124.2347948
1551,1449.922962,1987.021506,4,2,3,28,9.897564261,10,54.68556736,0,1,0,Semi-Furnished,125.1607978
1552,1398.163125,2925.467025,1,2,2,18,5.975210093,7,37.97972652,1,1,0,Semi-Furnished,117.0592522
1553,1061.008707,2317.917619,5,1,1,34,11.21049904,2,20.68578689,1,0,1,Unfurnished,97.97186361
1554,1086.559823,1402.035477,5,1,1,26,5.727625794,4,33.37093799,1,0,0,Semi-Furnished,69.92170289
1555,1386.760554,1775.598357,5,3,3,30,1.740336303,8,41.66593032,0,1,0,Semi-Furnished,139.7871367
1556,1683.682753,877.7070742,3,2,1,2,13.48945578,9,42.51836397,0,1,0,Fully-Furnished,113.5547044
1557,1956.792313,1913.488808,2,4,3,34,3.587762943,7,14.84762987,0,1,0,Semi-Furnished,97.77971526
1558,1098.410525,2889.680495,1,4,3,23,17.8068505,5,54.67120657,0,0,1,Fully-Furnished,119.2730094
1559,2246.344284,2548.232068,2,2,2,6,6.042670498,1,28.85895645,0,0,0,Semi-Furnished,139.2118805
1560,1364.438199,3121.607461,5,1,1,34,16.53305873,9,49.41209283,0,0,1,Unfurnished,113.9643519
1561,1489.316353,1757.691805,2,1,1,20,2.525315726,,32.2416962,0,1,1,Semi-Furnished,142.2348217
1562,1126.39416,3076.879836,5,1,1,0,12.10197435,2,23.16054731,1,1,0,Unfurnished,98.15712911
1563,400,1845.356619,5,4,2,5,9.998905092,10,49.25346334,1,0,1,Fully-Furnished,115.3584963
1564,1942.022698,3177.268066,4,2,3,38,11.3509849,10,46.99238499,0,0,1,Fully-Furnished,135.6204822
1565,1868.421949,1982.514602,4,4,1,33,11.87209083,2,51.41781392,0,0,0,Semi-Furnished,89.94548888
1566,1359.336221,2565.785099,2,2,1,17,6.009019431,10,73.94337331,0,1,0,Semi-Furnished,137.5918207
1567,1533.495359,3180.089891,1,4,1,24,2.764624632,1,60.64617733,1,1,1,Fully-Furnished,122.5826308
1568,1757.969609,1845.257897,2,4,1,14,7.796329079,4,79.56445852,1,1,1,Fully-Furnished,117.5330524
1569,718.7270716,2174.71119,1,3,2,31,8.89212103,10,45.39417782,0,0,1,Fully-Furnished,96.48394564
1570,1235.473661,3031.09074,2,4,3,17,6.112621515,2,39.17499368,1,0,1,Unfurnished,146.7637516
1571,1897.13234,1893.597469,3,2,1,30,9.110215881,10,56.88001526,0,1,1,Semi-Furnished,120.8649347
1572,872.8552884,943.286174,3,4,1,28,9.318502125,9,77.87561768,1,1,0,Fully-Furnished,94.21762393
1573,1646.778966,3714.405644,1,3,3,14,4.359894214,2,33.21602673,0,1,0,Fully-Furnished,167.9397736
1574,821.7090977,1624.188429,4,3,2,22,9.579885127,9,71.00237563,1,1,0,Semi-Furnished,122.3996811
1575,1733.214991,2127.004841,1,2,2,37,6.931151905,1,57.12652107,0,1,1,Semi-Furnished,124.1985869
1576,1482.179259,2924.805336,2,3,2,10,5.200076399,7,43.38132721,1,1,1,Unfurnished,166.0403106
1577,692.434092,1513.204877,5,3,2,14,11.14950055,6,72.54926682,1,0,1,Fully-Furnished,107.3439616
1578,2082.369677,1193.705669,3,1,1,22,4.892035153,6,32.00567528,0,0,1,Semi-Furnished,97.83486915
1579,1132.704212,2202.989837,5,2,3,2,6.17332964,,60.01368394,0,0,0,Unfurnished,113.1799264
1580,1094.873781,565.5388817,3,3,3,18,8.288203401,1,47.21673145,0,0,0,Fully-Furnished,75.38801918
1581,1600.284599,1769.675139,2,3,3,0,13.49724648,10,66.76190929,1,1,1,Unfurnished,141.0862526
1582,2074.318675,2196.030931,3,3,2,23,8.771136311,8,55.02380798,0,0,0,Semi-Furnished,114.5366715
1583,992.0890905,1784.038483,1,2,2,10,10.11315333,8,66.456219,0,0,0,Unfurnished,94.04450532
1584,1530.839925,765.2392455,5,1,3,29,6.809429856,2,50.72289503,0,0,1,Fully-Furnished,103.8272176
1585,1714.40825,,5,4,1,10,7.686041502,4,43.47674298,0,1,1,Semi-Furnished,159.7335933
1586,1846.552804,2082.830523,2,1,2,38,7.804491066,,48.78674986,1,0,1,Fully-Furnished,95.24142214
1587,1588.220778,3144.921694,5,2,1,0,9.173224944,2,52.74451715,0,0,0,Unfurnished,119.8049594
1588,1316.48608,1791.971,2,2,3,11,6.816129708,9,55.28502946,0,1,0,Unfurnished,116.959562
1589,1086.20489,1295.990415,4,2,2,3,13.35999954,4,60.23574677,1,1,1,Unfurnished,103.1628567
1590,1543.071942,2215.344736,1,4,1,24,6.507335046,4,50.247721,0,1,0,Semi-Furnished,88.64394346
